Depth (m),Gamma Ray (API),Resistivity (Ohm-m),Density (g/cc),Neutron Porosity (frac),Sonic (us/ft)
576.5,40.153653098887524,3.811880487999562,2.550423650549085,0.3341444194473916,69.61420170349587
577.0,84.63022740204553,5.861896387248117,2.3763822969244615,0.17564228821451144,83.98626149270017
577.5,75.1472563401395,2.746687209719405,2.4866975239182123,0.2859165771597123,72.30472539214766
578.0,49.67774482233414,3.416155001757262,2.4212699070908306,0.2449401186341234,86.14163855272231
578.5,93.78653708016463,2.606185300530808,2.433211069112979,0.3450415907532872,76.81487195063569
579.0,74.72648230487391,4.12698208484999,2.434144858371302,0.2670432299624111,73.91164311196758
579.5,55.12752924737066,4.419920169909687,2.4098282862914373,0.2320047231408376,83.47634613544373
580.0,22.508914276896405,4.637755161037673,2.478561210511812,0.23761464007827512,81.82085031571205
580.5,94.36413858886112,4.565668784139195,2.519532179797498,0.25199533472598806,75.00406548519172
581.0,39.15641299854606,3.3930662148863284,2.4735006830623334,0.19286046525017997,73.73500121415803
581.5,35.31901879564663,4.233071052082281,2.455169099810605,0.2116565237441044,79.06259256254359
582.0,75.3385564801446,2.8598409157420352,2.400677975045038,0.1607528015404071,73.97956524914402
582.5,96.59628609508908,6.746127877714876,2.4758412632912226,0.2038511550812953,74.69263513538186
583.0,80.76409227765777,4.091502156815565,2.557817481586465,0.2546953240830225,80.57810395210717
583.5,68.4586368007854,3.8703082858173685,2.4309652688102457,0.26500875246422606,75.17064182872451
584.0,68.92131512497929,7.218752099293352,2.431200821032407,0.15103351525017988,82.13269645013271
584.5,72.80123338170462,3.0873898954800425,2.4219455434509505,0.24313941484778998,87.45071797941739
585.0,71.38392884680148,3.1973548729878436,2.4255292882752792,0.2781704975411066,79.25722292549709
585.5,64.21787135954064,3.2256481362607676,2.3127350223163807,0.24185439033118825,80.65075530992792
586.0,61.56301655927814,4.39135829347842,2.4702517692927857,0.21831056771111,90.09048366417744
586.5,59.06110308150716,5.101269798772207,2.4077223911822694,0.2293919427475893,74.06199441311327
587.0,48.690531166999854,5.595163928468259,2.36948684406041,0.2229618322511389,85.9561759759037
587.5,55.78987384699839,9.69488663270265,2.4876594974866277,0.21816347204459713,85.35428798956241
588.0,34.605647787069216,2.2822693199595636,2.3958991107479033,0.2586911762622424,84.27158669586892
588.5,58.52490559807875,5.3796358001201785,2.4330665473058124,0.3653844113867726,86.45873925366315
589.0,45.17113339273624,3.791875790658748,2.5233221195594293,0.21281500415474083,81.40287482979309
589.5,43.44616024176344,3.758708654025388,2.3795392100987747,0.23409286836692866,77.08535252200366
590.0,62.698412267302174,3.7212824798666384,2.373370088270112,0.24741510303123843,85.47286645610284
590.5,80.880034295169,3.4122404491373555,2.463465309478117,0.2156322782820853,85.66421105856448
591.0,73.7747490900347,7.428748831326245,2.5074743682005187,0.3049117901761713,85.52656950746643
591.5,36.442490945652345,5.770098769305962,2.371282914113402,0.13145573133467808,80.22251041159618
592.0,45.15557795144494,4.512984984020939,2.470384486841859,0.2234470414810662,76.41902743193337
592.5,74.11156781982324,6.72145551614396,2.479049976998085,0.2909156868159981,80.95681127055805
593.0,45.26268909692536,2.846930255374103,2.347041975815384,0.2352952845805683,84.71115008783917
593.5,56.63050275004463,3.0065356245399375,2.489925066895361,0.20895805205748544,85.12175894929983
594.0,68.25078148536828,2.331728132290591,2.4938302939921093,0.27203783772193824,77.85161936462703
594.5,45.47483317704547,3.633424667020167,2.434410721337199,0.2953171617698576,81.57686448063696
595.0,61.580632592189396,4.704453240074535,2.5126173181149007,0.2605317722607529,73.45610847757023
595.5,39.989617576226934,4.622138946468619,2.5068227787162423,0.20993898200935585,84.92475051502926
596.0,50.9794853407318,4.687046187694426,2.4551558962858606,0.27281016595758717,76.08345621637469
596.5,64.79672901213806,2.934928085750386,2.4274277304837537,0.2298975349862605,83.92627679785774
597.0,36.105093997024966,5.70273807070289,2.401358605370852,0.2872593440946914,74.25347711304919
597.5,66.60712106940599,4.815732947996728,2.4481218245316905,0.32416294424282954,85.15707953217004
598.0,59.70543301609978,5.584060971915677,2.478487945985209,0.11972116221557336,81.60917595011385
598.5,68.28734931625722,2.5400184549260936,2.433791156947968,0.25555337365978165,76.09321152191526
599.0,63.358712010969924,4.920682584850217,2.3401249497368988,0.16321330315261862,83.45678190540262
599.5,80.46210644960766,3.138266031190289,2.5134356947288286,0.3720894292664885,77.04819154097335
600.0,61.87836753971861,3.9780948517783914,2.459511161092245,0.22659377331019048,83.74777518722564
600.5,53.558916883121206,5.2609386930942605,2.4310187751661583,0.2873186620912686,78.6294426230964
601.0,61.83446254548426,4.605853902200049,2.4928579194211644,0.24823415702025523,71.39476437185169
601.5,68.14947043554582,3.471330695098809,2.526231929824138,0.20984577096404702,75.08791879759532
602.0,60.732901054885566,4.490131312424333,2.3099044215256055,0.20389734764112866,77.84792645656358
602.5,60.608875368058236,2.830743521028979,2.471713182496104,0.32928395865503796,86.8409451187429
603.0,49.47012468289867,6.328607443141825,2.378667539459483,0.29779690300891554,84.50571815264612
603.5,50.05648623673578,4.214010445546049,2.474955525339947,0.34717920436887817,88.11930706161071
604.0,38.96092092300459,6.268674841576396,2.4563963601187293,0.25277266675788496,88.26817608014929
604.5,86.24365114780409,3.8268441961571185,2.4817863263220277,0.2643959810623,77.32624597704543
605.0,41.34205146913072,3.8302390005501254,2.4250376192752676,0.2366404217172356,79.05756570120586
605.5,49.60642203306139,3.5635026941811234,2.3563379944090426,0.23564588984424953,77.94360037834731
606.0,49.22389101646204,5.82903917360268,2.427481590437167,0.19790565337613159,76.64244697349461
606.5,73.42386565416662,3.6225226681861957,2.470342381756989,0.2542005095462176,70.7925264533177
607.0,55.57575482561958,5.437822090660922,2.5007696164337614,0.21053767025569015,79.92626140991578
607.5,78.716131090106,3.995881799720168,2.391408434976374,0.2720954461082101,73.57217203144445
608.0,49.897640636341976,2.477403435894945,2.5013530213436512,0.2585005109490105,79.82914059232836
608.5,64.18491243335703,3.7769083557335734,2.417606385517674,0.2643841021837861,90.57885404781493
609.0,47.46979420110364,3.1464270388797804,2.4681224940797266,0.3337564969845113,77.45327451834646
609.5,92.17723691660083,4.527504103407629,2.4245053023567187,0.24811410251172045,80.97387002814034
610.0,42.18602371455731,3.1357791606507623,2.4591085313856054,0.2878363501426714,84.53324192904641
610.5,64.64731065340541,5.9167808769552925,2.494593881728514,0.35257547320427907,81.40145645982953
611.0,69.50665321398148,4.360894696350317,2.3886492961355734,0.31533085346475237,81.46242093971148
611.5,66.20698646177247,4.249159512322364,2.4160047051626585,0.3076584849227422,78.1879878315596
612.0,57.220685116834375,5.456282195955777,2.4592481293671047,0.234665589223975,78.84061012469384
612.5,58.05268950399861,5.984495732403529,2.5700791830515177,0.2614821527783898,75.19994738906085
613.0,60.657172079686646,4.454747469006519,2.406840514391659,0.1840861853985029,84.23022504444704
613.5,57.79496997557267,3.556012774894467,2.552006694299846,0.2749457200482207,71.29254171692952
614.0,74.45818675192365,2.6321713532606945,2.5502211651837587,0.26372300888069206,84.85544169191101
614.5,93.15784502387027,3.648021890536692,2.4451344424649206,0.25116925625780906,72.98150807627378
615.0,51.637623224882496,3.7241413902681413,2.435092373690005,0.301359739412143,84.81303637038326
615.5,39.45295530631383,4.6279649502813704,2.4153967400667655,0.18961125887878016,78.2309123689391
616.0,58.67576927473118,4.0408535146361695,2.446589873483367,0.33174314255801735,73.8406565593346
616.5,98.69564006481477,5.508982223173475,2.379664028372022,0.2950882343970142,82.89649322539819
617.0,47.944881480454036,3.7288691793618214,2.4461880491339705,0.2464683010174013,84.64383767537888
617.5,84.58675208166102,4.4056493032484765,2.524844013692543,0.24256352060913033,77.80960675948232
618.0,85.1655122111466,6.392952635553889,2.419445746876164,0.2740305607624297,83.60305274339467
618.5,51.69617637438008,4.965666678868024,2.4379637848005475,0.326042561603189,68.57457752665324
619.0,68.53474618777913,4.401690789681546,2.3649429762866383,0.25508038593450055,73.397018551267
619.5,84.42594934692806,3.741238354384854,2.4687031044065524,0.2572015450989613,86.46204465234365
620.0,54.313083885187694,3.706287052387796,2.463224084247569,0.25090592388129357,78.88165362901042
620.5,56.946294598464576,3.4722959218523686,2.453185117988289,0.3391012056350736,70.68893336775577
621.0,51.274786290770344,3.810261950796646,2.439158647488893,0.2315558448531488,76.50566909779003
621.5,44.778649039607,5.622069033743037,2.4353621040613773,0.24852462006904644,75.3829976373746
622.0,50.26083682400989,4.19307149303604,2.475095011685034,0.32317178271304975,79.17019134263538
622.5,41.64089599856615,2.9893861914434026,2.448559169920569,0.2573505416806432,78.14624508096176
623.0,60.51125202388839,7.6175194706611675,2.465748593577767,0.3068529430022761,80.89465864469081
623.5,48.450401534120374,4.933208350108391,2.4607491408727276,0.20443599715485206,79.65266974193713
624.0,63.50678867686121,2.938552108222762,2.5061713643547883,0.2397353739185743,86.7986962751851
624.5,36.66156530694559,3.925309971818189,2.483849704868753,0.32422170192201144,82.12274299859834
625.0,64.96320348321686,4.633284050589383,2.45964309215751,0.21618301421182273,82.28835805596793
625.5,72.50293442413387,7.473606107604094,2.5259211015326093,0.24243504801151464,85.82578561947261
626.0,30.093965361428168,3.214160688612154,2.4710134264528283,0.26283426154457395,78.05615624785209
626.5,65.61084854771359,6.006319805465492,2.515248134439521,0.20054227410035066,73.69061278320757
627.0,78.41503488709938,6.819907632157291,2.480347130419332,0.22930949406890513,86.03485162316125
627.5,41.855384719631914,3.7113797526963452,2.357904046053423,0.25563183409128204,80.67920874054056
628.0,85.08858580256555,4.123679776357214,2.5152417381659666,0.25233408670809804,80.69675603949464
628.5,66.28528514049067,3.2841478956353605,2.4567588120671338,0.3140176010418568,76.83335039234882
629.0,49.424822163623865,4.2163155643870365,2.447402261454961,0.3270728597416127,76.91572333448211
629.5,59.16346383513441,4.432762627779796,2.464067417374479,0.20719575639995444,84.23361169385421
630.0,68.37490368782584,5.4624368484189505,2.4327508419021466,0.25556342595837445,84.92327899068805
630.5,61.14008087118617,6.215555125865138,2.4613514430194474,0.28371241542123826,83.9191170287333
631.0,68.08133988669553,3.580746078850542,2.4204061966828454,0.32581737328995986,83.96480802722738
631.5,46.1898961038095,2.4838318802753645,2.513713612936719,0.28592451486585646,82.84514768629879
632.0,62.54041236054117,4.453216153320769,2.4443205943189477,0.2645456700796166,80.65761365039079
632.5,38.79428254642529,4.894251039128071,2.4308708078638785,0.2833271265991315,79.1231015783951
633.0,58.33160907976949,4.829897791717618,2.4037537092140364,0.283688441716813,86.05161924970777
633.5,46.44138537802815,4.0633104605783155,2.4634387894574323,0.20361428538578158,78.13139564754783
634.0,48.9670508611535,4.652597333015869,2.4593553550062546,0.25963993962531345,81.84989606940374
634.5,78.54139762815656,7.061330165755391,2.4694212306838756,0.3229580497094346,75.97993501022877
635.0,76.36965180891403,5.0254763762157575,2.398637405624744,0.23963216156529976,76.70350481574775
635.5,69.13707181360766,4.006786195570447,2.3699409400594216,0.2564723321273722,78.81922716071387
636.0,43.61530852991132,3.857196618074515,2.481279565125328,0.2378741775236989,75.98030811636418
636.5,55.25387325457797,4.259042171785906,2.5242320930938256,0.13430702521965626,83.9892591273915
637.0,78.19646549968775,7.323013975741043,2.3986823188805055,0.251029508861734,73.25982874227485
637.5,62.12575370459857,4.241893658633457,2.5294720641780852,0.26508959653264363,80.49614811690536
638.0,94.7899430997254,4.455154304809335,2.464195552936819,0.2243753304559549,80.66254048421091
638.5,65.89976759091557,3.8779471505830805,2.4496468547724586,0.1922681525557636,70.9460021084016
639.0,62.880736747350475,6.231985658091438,2.430122565172711,0.20596967701091753,77.79488089738196
639.5,55.363253036962476,8.068367556854241,2.3807740990287503,0.2882093808067782,81.27849769024071
640.0,62.00311357173423,5.1304014671761,2.49938642579623,0.34862623865234527,82.14363996647035
640.5,57.712952454291845,4.594371057979299,2.41121968192812,0.3191216670452717,78.97846395699916
641.0,70.62163015032885,4.5314177061676695,2.41100966621312,0.1827826997584724,83.38444102240358
641.5,74.35053475191876,2.1917667710671545,2.499596315494348,0.29273136552753515,79.4534187138198
642.0,48.21015809238076,5.60436220276768,2.355850827666414,0.2168418812095355,80.06826456037528
642.5,40.03150569663333,4.665756213465769,2.3738201094665916,0.22088664687456114,81.25826934493277
643.0,32.456919403450556,5.096237973103161,2.449093287824596,0.2269012201014358,84.63499814367084
643.5,67.61986990368815,3.6203160974926702,2.464664221450243,0.28530334749277153,76.62140998792233
644.0,43.449500907391894,3.9934796209482064,2.474236732398446,0.2979626688224519,77.56589063740851
644.5,27.706641105712755,3.961776433709289,2.4349100753301873,0.2450984464360106,76.65551754135393
645.0,65.82867906796446,6.089018453323808,2.5765184834320847,0.24594646294959877,78.33901141929033
645.5,97.39499276149186,4.000310763667858,2.4386053720617085,0.27321318716178966,87.13117129039883
646.0,59.9089363269016,8.371207142581328,2.438460692394864,0.27839972697621207,82.86362659664911
646.5,72.57736161677462,5.100092749311945,2.410150666559306,0.30881128533792646,74.34455127415579
647.0,61.22744037821347,3.056575592809248,2.4561953408260537,0.18578140122454007,76.99776517205663
647.5,58.51665520213286,4.312147811070546,2.480748061602339,0.2510013669902015,81.86383612138201
648.0,73.78614724481653,3.6858363603651565,2.510178902726673,0.1965987812054411,75.46746109533615
648.5,55.64588183717023,2.3202739464043662,2.375535786777989,0.24745288604682986,76.37329979592621
649.0,64.01088471107855,7.241593522949703,2.4377002330822153,0.23869123561596195,86.72479833087074
649.5,64.8254670929402,5.534176433933669,2.4723351805404574,0.24766252730486488,76.93312185763406
650.0,49.978643195354266,5.2591120219035155,2.479352876729727,0.2100128555944734,84.77333408014694
650.5,74.88063524304785,4.709685335701533,2.450327432890227,0.17563551033962854,86.27661594765469
651.0,57.37560364956887,2.96060822720801,2.4771211984766053,0.14527812366425485,76.33268954415517
651.5,48.66382260760733,3.876430896020037,2.40955180535371,0.24344099228675797,75.55018721721429
652.0,68.04764765355606,5.769204671369202,2.527895271615918,0.22844994470835306,78.61933956759418
652.5,46.52298027313444,3.269489939914556,2.4996314051489716,0.21620311675980863,74.55686139663187
653.0,60.42271736053692,2.0969191689287277,2.3827536106467417,0.31612742314158304,80.60516939251372
653.5,59.86321505033695,4.186513124712192,2.3962448475941622,0.20702809066023445,78.97174044073307
654.0,76.28843348747367,4.295090962000167,2.397653912494655,0.32084170410694013,81.80290007943151
654.5,67.12047349319928,4.667712042296556,2.4838984985448267,0.3311921872134629,86.98471728116411
655.0,59.624595618822845,5.576467955303101,2.3857636116791268,0.15245497666053093,84.0874249038516
655.5,72.26649448800431,5.426431543861402,2.433448783289596,0.2546190729499485,82.44619887706178
656.0,80.8531132352597,4.843467750577424,2.472735219820839,0.23001517545820047,70.1697579351604
656.5,68.36715459527794,6.415130985106466,2.4466917032726783,0.10440980276413672,82.21687991051188
657.0,60.15528929765071,2.8414346007913633,2.4629443757856353,0.17776793734657928,88.61313830352275
657.5,40.32245651474761,5.214141973062435,2.3967098644325624,0.28874680535542374,64.94738741843241
658.0,44.02329505386941,5.408444395026127,2.4797427186698626,0.3509599626355632,83.44691271487812
658.5,55.421629434679986,3.0898770923372356,2.4193394053762005,0.2951339071349624,79.20320712621768
659.0,50.85731696761076,2.855191217993542,2.4337690162801033,0.2661816236256489,75.75102498488528
659.5,57.19543045521831,3.5830606382538353,2.4618865863952997,0.24893338091844563,84.00564291955976
660.0,60.849748873456605,3.6749427975289417,2.455153911076543,0.3341331457324057,88.54852950303665
660.5,67.94539131535096,5.618281527104884,2.45119900095078,0.357411960097882,83.87615364418878
661.0,58.94251832911363,3.7271294946118085,2.4124686589011626,0.2206578660237907,78.14404024369237
661.5,67.29752465739303,3.4663266970641136,2.4350225294400407,0.15000067198448544,75.28265087795921
662.0,60.9671162221518,3.7303791563723494,2.450109179541852,0.14509062683643992,80.72313816894771
662.5,30.368001504691932,6.2688297861371725,2.381245738341646,0.3160940496079901,84.36584646190794
663.0,45.90996909271868,4.499260330712388,2.426873351684331,0.24764707296128066,78.06473486883137
663.5,57.83868666417577,4.247050289287171,2.4693839939516424,0.2591620955229359,78.54808504174602
664.0,41.85457885738339,4.336199834594923,2.386128169807733,0.16046745035216434,94.110001249192
664.5,68.99893094994307,6.603620771170313,2.507829082579712,0.2123405543605767,85.39325972979863
665.0,82.96126248515546,3.5795907635430515,2.513480663129992,0.23522595930496087,85.75064339196817
665.5,78.28142777545975,6.650236961106631,2.387742471201996,0.26039191916820353,72.69857046970594
666.0,56.79835693604688,4.773829866073001,2.517880981652507,0.23007039805431206,76.4640566035327
666.5,82.36089205274928,4.271111874108975,2.4428209205643934,0.19813369008493287,80.37340819727119
667.0,62.23001185803167,9.490299288556942,2.470925727957853,0.21077165036987386,74.99431221057425
667.5,54.94371043322941,3.2651579982568304,2.425167447393588,0.31041616429736163,88.00198649444647
668.0,50.7989600468859,4.030515454531994,2.4961522413613384,0.262239230980175,87.05156153295323
668.5,55.462954702678076,3.0964943856010443,2.4703047009424335,0.2806078403477776,77.33227331307972
669.0,54.17734772188157,5.9639832665803265,2.40929233717012,0.2050563094561335,88.91959303303743
669.5,62.55624333563232,7.439150632990251,2.3917399000017356,0.10230882572996877,79.9787395164003
670.0,62.40860971574797,7.3962775097567866,2.376984878239539,0.22384478465577518,92.94694858694524
670.5,60.04569030230122,6.4700551080132085,2.459397088821638,0.20667147227872518,80.72343065262518
671.0,66.55407254619524,4.223709877162534,2.478623570588987,0.26745061343140397,82.88096375164211
671.5,77.85969412179512,4.016567598751111,2.4825482839389723,0.41428618568409215,86.9995172058478
672.0,74.24331203161985,2.714612094574488,2.444100945269631,0.2847583008809128,86.38816674903904
672.5,37.726530473251444,8.254529339589,2.392150177216782,0.3867980079691744,82.55366033067946
673.0,21.691182976470678,5.158745467317302,2.415896260098811,0.2784384847669724,79.29429840278083
673.5,74.01479866858911,3.8667444612830333,2.5076174319480966,0.21850568812136423,82.57066349996559
674.0,39.49681952376868,6.675319489230962,2.425768571769996,0.26739580390604417,75.91907914061943
674.5,56.62851897160975,3.3473555464034086,2.457170881534074,0.3390319299738854,80.76066859432058
675.0,42.448304609109606,5.063138815586693,2.3962174758212558,0.34147812981606196,74.45346233751002
675.5,32.970293436299706,4.255495726534876,2.4668291522729517,0.22123313159784605,71.0955917995985
676.0,68.12194092307182,5.428175870002764,2.4271157719160463,0.26265918478496497,80.25213382069721
676.5,71.3873274045397,4.397023955121276,2.5023356356887883,0.17853665601644275,86.31138945335836
677.0,51.35234398909921,2.900031597627331,2.488677885310341,0.29123343123457146,84.6290232079803
677.5,21.134365617826354,4.584462697419403,2.4252147026712554,0.3276677349527947,79.59043852137196
678.0,51.806333276212754,6.138983916560862,2.443666798632617,0.2519899727058008,88.73494849087749
678.5,65.8770600810382,4.442579064751836,2.422444187997969,0.21663079728199358,77.15469304576713
679.0,37.81632646838807,5.65496848425619,2.37902834017275,0.26800654756387815,70.41083669100988
679.5,62.750398796687335,3.2750762599524736,2.4071278785226395,0.27087295156815827,69.08949352899519
680.0,59.77035226240507,4.446519974440915,2.4599108663860414,0.254057191592481,74.09404529702141
680.5,68.68937249401633,3.715996442012841,2.466262974911479,0.25893575621679765,84.08312371631115
681.0,61.7937055262123,5.607439801675215,2.457427395179632,0.24130925747653145,76.82598658266306
681.5,45.40396588677667,4.524230324624368,2.4349133473020683,0.2997977464113203,82.30479320928652
682.0,77.94857252496737,5.5125212900218195,2.4966533302860494,0.28681137225825637,88.23141691791989
682.5,57.62205640459545,6.210945432071885,2.453177095228047,0.20084484264279254,74.49951518711097
683.0,59.590431907351025,5.515076768401993,2.4851626914047977,0.19947046984207026,82.39249865897945
683.5,46.00098061390206,4.864361825133369,2.361311243389874,0.2372812791486719,82.69481536327861
684.0,53.35076623212734,3.321898053555001,2.253879987419083,0.286841856205259,75.69631005763449
684.5,46.727959289596484,4.477944690877008,2.4641894013919043,0.2574028706945407,86.77105462622542
685.0,57.405809101148655,3.819321845089933,2.3787617173139255,0.21784247949386723,78.56146472225262
685.5,85.67562720213516,4.042166509607093,2.4393774148643472,0.2630759298362915,78.08123509543495
686.0,39.421482856029655,4.005385196412374,2.4348951479487697,0.2334594740238864,90.55806609208986
686.5,35.79657903184888,3.340172083159111,2.529370030120777,0.29402432301120657,82.61383371183359
687.0,82.06755491240412,2.4912844560068583,2.4699998276471806,0.26665292175335237,84.6264527484275
687.5,56.86014484272201,3.667671842782283,2.4582929513399336,0.2342360906273928,86.7744646576092
688.0,49.963908920101254,4.749378823891173,2.4918495577316837,0.2615759386023231,76.74763000270391
688.5,75.59857031094114,2.9908178737564985,2.4684248793419523,0.3157524029762101,86.2491054852684
689.0,50.91576690394704,4.502823619242577,2.4271161503505785,0.22151849617268113,77.49052942501164
689.5,87.39014570320404,7.925461308100487,2.503573796512728,0.2701328490823581,77.27688305330851
690.0,70.16888807008904,6.091637728930429,2.3945124936055864,0.2464769829767002,78.64000013845931
690.5,52.68132887781446,7.3379715785359565,2.4661623593766784,0.271349184193105,76.88967582527522
691.0,92.35962319898255,5.03965870777868,2.3726215102931847,0.21727175292021347,84.11078216328582
691.5,50.914276154949924,6.3614284226833355,2.4601971928757997,0.25551677165796877,81.33605327572528
692.0,71.13143058013961,3.606762591243644,2.4596494820886465,0.30539116412084005,77.54387792691443
692.5,64.48938870609737,3.693955813066101,2.533822748095733,0.20314965093769463,83.3725251657741
693.0,79.52611934098198,1.9704421085571664,2.371751305327911,0.1835297448337459,78.62408781306827
693.5,83.42266795090279,6.397092832304353,2.4199556412073093,0.1854272217756518,78.35964814817662
694.0,60.4800622359865,7.1142313540276065,2.4911341213287073,0.19146687348999056,80.24341942450772
694.5,48.69873194480725,3.796375616262821,2.4667658628198654,0.2797661643946332,82.31730177833109
695.0,66.89958214408675,4.1529315733777,2.4590152525668754,0.1797070157067267,81.94923824688709
695.5,49.834269453718406,3.574557405744017,2.402193214852073,0.23510523276282347,78.18375408873585
696.0,90.20080871289935,5.026862667919747,2.420459082595429,0.2809144651655354,84.23555603719701
696.5,62.04802996624106,6.280689475781938,2.512252050411163,0.2708329530274297,78.88802924460173
697.0,54.52017673031837,2.6569222601284346,2.4474245403123036,0.23072205100187573,76.7250775569564
697.5,62.77020458797362,5.067418717184968,2.468767984807224,0.2595461865877553,72.65989175616325
698.0,39.793105657054554,4.124721360288994,2.444240583561176,0.2553572664868784,84.9158924049951
698.5,45.42578942234023,4.636771458014041,2.390845724237512,0.2387879522225907,80.06195038097003
699.0,78.00620861916639,5.143316991936595,2.49669052130375,0.239458264067271,81.05436179255257
699.5,50.14658581542906,4.235660458513315,2.475161619226625,0.361771371737848,85.22901457849758
700.0,44.296335259770906,4.34455763747855,2.5652818418683596,0.29046554519656503,77.61296884201091
700.5,68.04979128790929,4.203163473444796,2.399220931017473,0.37403254587560714,73.12800375762936
701.0,77.78556231994496,5.996013672671204,2.4911286460600244,0.22515184335397492,80.34890351107609
701.5,70.784299659976,5.081609225183756,2.38442280169815,0.24575167015559263,81.53980776040147
702.0,74.94071528708724,4.78829817540294,2.457867328383654,0.18339371173616764,78.68575466919813
702.5,48.64807367145809,3.0609168145037127,2.4988253294531586,0.20952165989552138,87.36868789038084
703.0,38.67283999887235,4.000526898364341,2.346393244195176,0.34509565743312504,67.56916716139321
703.5,82.5200047793323,5.8685098798845825,2.43975337628792,0.2238982855079122,85.60028318949891
704.0,55.15980241736796,4.532660037651131,2.421839513297869,0.345964065007223,83.95576825182113
704.5,56.23750475317429,5.4622426155495845,2.414902135085244,0.18783188696600547,82.28385388850229
705.0,79.92291212773587,7.613732617293595,2.469260632612968,0.19732654829633617,63.32049225265452
705.5,68.3434501410099,6.120120713529557,2.50603428532113,0.23293843894882893,86.41944391635134
706.0,66.83831658122412,4.6087077413837925,2.4433360642385424,0.2468125039160411,74.86782944682058
706.5,92.47503517351626,3.8447294983227795,2.460274321378001,0.2961543646225065,77.46154010808307
707.0,50.347226544297854,2.08326238892262,2.4557154376529624,0.2725385208593133,79.14703667604965
707.5,73.91760192121856,4.260917545080519,2.450090175317821,0.22918423713279862,82.03709017325988
708.0,60.855196873456265,4.064115992192956,2.395532868114395,0.2433342096740947,83.19714021096274
708.5,64.02888418294886,5.0385072533305255,2.5054222300861446,0.234046854010765,84.46420277159648
709.0,82.92702639618798,4.279466840714007,2.464759768407942,0.2042673132337135,84.07926755039259
709.5,67.61753634434436,4.070982953326187,2.469744074500129,0.2056018531699189,81.26463602106563
710.0,68.07444118574449,2.6278875771572636,2.409674518548721,0.3013941945716705,82.07961329528796
710.5,76.08761005964703,3.380452753469599,2.427038980100538,0.158591753603643,74.54623142088877
711.0,54.52570905685672,5.170634003502658,2.441193290114461,0.33086793487225274,76.24486596590489
711.5,47.4118549899149,7.499019580068712,2.3732937653275576,0.2328502887198884,84.47730111837416
712.0,44.327862089684494,4.352465146260152,2.365598283740116,0.21137456968039198,84.18604743364341
712.5,30.504651159359973,4.9448336381514135,2.419962603468072,0.28698796453486347,83.61899708222211
713.0,90.84310694910484,5.964012227306031,2.4761260383221195,0.3242608292073559,77.42791619171736
713.5,43.451874514174754,3.513918579367106,2.417343130503503,0.30588162208019787,84.55246065971848
714.0,56.68119564621342,5.003032421944317,2.3990597401204643,0.27509260246799455,74.19377773759821
714.5,55.84780050166619,3.588925909215063,2.4092657173381165,0.3043431744860918,85.38679904931136
715.0,64.61110046713651,5.8092259311403875,2.4272328788427346,0.1641751211428067,78.69564599377055
715.5,72.23605818808946,4.689945277058443,2.432307051858995,0.22390847292559257,88.42085203170316
716.0,72.90710232539618,4.901471882502323,2.558276072610328,0.20444149699875777,72.39278953967258
716.5,51.25383842146592,3.5438737934311964,2.502731031424366,0.31123193656075876,88.81702022959261
717.0,57.49317429320383,5.540638284233938,2.5012387056140866,0.23082609905380566,78.19267835418269
717.5,64.2386992573245,8.376363549751234,2.5084290182136693,0.2922703278391028,78.10260371994129
718.0,56.2696331072468,3.3122459411893646,2.4000589565332975,0.2767928471244319,80.97419409492798
718.5,84.1101836402999,4.047390278360544,2.3888817692506383,0.20688465319181595,76.51460543599651
719.0,67.36462427457377,4.804160158578716,2.3946564854232975,0.22065208950118578,79.63835499348846
719.5,71.02316679074727,5.674156191551122,2.516725306666892,0.3146908845407363,76.31186867364573
720.0,69.94321903001119,3.789128761413097,2.4226404105558754,0.21122586756577932,76.49468234510407
720.5,77.60210786227987,1.9157149844116281,2.387432190888036,0.25624338050977397,82.43442975150286
721.0,62.7153233805556,6.737957572732112,2.4284501899890096,0.21087293568367774,75.49217252348242
721.5,40.5475207806623,5.630238681723382,2.438069723414269,0.23430239065420697,76.1590288249726
722.0,65.99531927628962,2.6567823317372516,2.4634206636847282,0.2476919028015014,73.13604375126795
722.5,50.22964659312257,3.7349310670329716,2.4625475510356023,0.21085667448512543,77.4803466001933
723.0,52.07074977375365,7.173937943361324,2.408590971806325,0.20197765230080592,86.55801014861962
723.5,68.7954602813264,6.9194682593126755,2.484282819625686,0.26431366683887214,75.77033179948516
724.0,78.57424607150453,5.939304308911782,2.4180403233124923,0.20776312956044118,76.34183367406379
724.5,60.319073651040924,4.251051099177951,2.4421861831647482,0.20946712221506636,80.96960973240768
725.0,64.63249518898445,4.5946667359828846,2.484338703525168,0.20304734281490147,78.14601783100237
725.5,85.53322416952857,4.309070667440304,2.417908929802783,0.24610459768343407,91.14077216674825
726.0,63.61129769232853,6.286924088578039,2.421532428820943,0.2971850817199921,79.18736017661871
726.5,99.02524671270592,3.4461142021452984,2.4795834024846566,0.3253264318156133,81.67609173108686
727.0,68.48264468447316,3.5192929520354825,2.407113341169749,0.21370409570031107,84.71884392399662
727.5,33.58855861266274,6.0683235214016245,2.4307603988197966,0.3575155396665606,84.62288932931425
728.0,71.30012431656799,4.422439926471447,2.477787108902145,0.1997647569646602,81.1664379077869
